Date,Open,High,Low,Close,Adj Close,Volume
2010-03-09,65.120003,65.209999,64.599998,65.029999,57.354935,99600
2010-03-10,64.860001,65.919998,64.629997,65.120003,57.434311,179600
2010-03-11,64.760002,65.620003,64.300003,65.580002,57.840012,58400
2010-03-12,65.860001,65.860001,64.839996,65.379997,57.663620,53100
2010-03-15,65.459999,66.349998,65.459999,65.769997,58.007584,82300
2010-03-16,65.680000,66.019997,65.410004,65.870003,58.095791,42300
2010-03-17,66.110001,66.190002,65.459999,65.900002,58.122238,42100
2010-03-18,65.660004,66.129997,65.660004,65.970001,58.183979,42400
2010-03-19,66.000000,66.230003,65.400002,65.570000,57.831200,139300
2010-03-22,65.250000,66.489998,65.099998,66.209999,58.395657,62200
2010-03-23,66.370003,67.010002,65.099998,66.930000,59.030678,80100
2010-03-24,66.849998,66.849998,66.040001,66.099998,58.298637,45900
2010-03-25,66.529999,66.529999,65.309998,65.959999,58.175175,123100
2010-03-26,65.889999,66.180000,64.739998,65.389999,57.672417,156200
2010-03-29,65.339996,65.540001,65.120003,65.320000,57.610699,102500
2010-03-30,65.540001,65.580002,64.610001,64.889999,57.231441,96600
2010-03-31,64.629997,64.949997,63.459999,63.580002,56.076061,190600
2010-04-01,63.650002,64.180000,63.259998,63.650002,56.137802,76800
2010-04-05,63.560001,63.630001,63.110001,63.299999,55.829102,162900
2010-04-06,63.000000,63.410000,63.000000,63.200001,55.740906,83800
2010-04-07,63.000000,63.250000,62.730000,63.099998,55.652710,237200
2010-04-08,63.169998,63.169998,62.590000,62.820000,55.405754,88000
2010-04-09,62.740002,62.750000,62.150002,62.619999,55.229355,101900
2010-04-12,62.529999,62.619999,61.880001,62.049999,54.726635,139100
2010-04-13,61.849998,62.959999,61.580002,62.709999,55.308739,435000
2010-04-14,63.049999,63.650002,62.320000,63.009998,55.573341,302500
2010-04-15,63.150002,64.029999,63.150002,63.650002,56.137802,272600
2010-04-16,63.549999,63.930000,63.500000,63.730000,56.208366,62700
2010-04-19,63.599998,64.160004,62.910000,64.070000,56.508232,114900
2010-04-20,64.250000,65.120003,63.669998,65.000000,57.328472,220100
2010-04-21,64.959999,65.500000,64.779999,65.370003,57.654797,135900
2010-04-22,64.919998,65.279999,64.360001,65.250000,57.548962,85200
2010-04-23,65.160004,65.529999,65.000000,65.459999,57.734180,65100
2010-04-26,65.610001,65.919998,65.019997,65.620003,57.875278,75100
2010-04-27,65.300003,66.120003,64.430000,64.500000,56.887470,149900
2010-04-28,64.089996,64.870003,63.509998,64.809998,57.160900,151700
2010-04-29,65.070000,66.129997,64.419998,65.949997,58.166340,107500
2010-04-30,66.169998,67.650002,65.980003,66.250000,58.430939,141200
2010-05-03,66.519997,66.660004,66.129997,66.400002,58.563232,97800
2010-05-04,64.199997,65.129997,63.380001,64.660004,57.028584,373400
2010-05-05,64.010002,64.519997,62.959999,63.009998,55.573341,221700
2010-05-06,62.840000,62.939999,60.470001,62.029999,54.708996,319000
2010-05-07,61.860001,62.099998,60.439999,61.790001,54.497326,283900
2010-05-10,63.200001,63.759998,62.709999,63.360001,55.882027,178200
2010-05-11,63.150002,63.889999,62.540001,63.570000,56.067242,136600
2010-05-12,63.669998,63.799999,62.580002,63.509998,56.244354,117800
2010-05-13,63.240002,63.560001,62.759998,63.000000,55.792698,64600
2010-05-14,62.759998,62.759998,61.500000,61.959999,54.871685,101600
2010-05-17,62.320000,62.709999,60.830002,62.400002,55.261345,85400
2010-05-18,62.709999,63.070000,61.090000,61.320000,54.304901,105700
2010-05-19,61.049999,61.990002,60.790001,61.549999,54.508587,93100
2010-05-20,60.689999,61.259998,59.990002,60.580002,53.649555,282800
2010-05-21,59.970001,60.619999,59.869999,60.349998,53.445850,131800
2010-05-24,60.389999,61.020000,59.980000,60.150002,53.268745,78000
2010-05-25,59.259998,60.000000,58.040001,59.830002,52.985363,147200
2010-05-26,60.189999,61.580002,59.480000,60.470001,53.552147,171200
2010-05-27,61.490002,62.099998,60.549999,60.799999,53.844391,133200
2010-05-28,61.049999,61.049999,59.360001,60.549999,53.622982,147100
2010-06-01,60.419998,61.419998,59.869999,60.049999,53.180176,139100
2010-06-02,60.130001,60.939999,59.860001,60.939999,53.968369,108100
2010-06-03,61.189999,61.740002,60.869999,61.380001,54.358036,70100
2010-06-04,60.900002,61.250000,59.630001,59.849998,53.003063,69000
2010-06-07,60.110001,60.480000,58.939999,58.950001,52.206028,82400
2010-06-08,59.009998,59.360001,57.669998,58.000000,51.364712,149200
2010-06-09,58.110001,58.470001,57.099998,57.099998,50.567680,314600
2010-06-10,57.610001,58.709999,57.490002,58.680000,51.966915,158100
2010-06-11,58.150002,59.810001,58.150002,59.400002,52.604538,110400
2010-06-14,59.630001,60.330002,59.470001,59.560001,52.746246,94000
2010-06-15,59.650002,60.400002,59.509998,60.340000,53.437016,96000
2010-06-16,60.250000,60.880001,60.250000,60.380001,53.472435,52700
2010-06-17,60.250000,60.990002,60.009998,60.330002,53.428154,37000
2010-06-18,60.310001,61.189999,60.110001,60.230000,53.339596,86100
2010-06-21,60.840000,61.410000,59.470001,59.610001,52.790531,83500
2010-06-22,59.540001,60.529999,58.860001,58.900002,52.161755,99400
2010-06-23,59.009998,59.090000,58.029999,58.480000,51.789803,93200
2010-06-24,58.599998,59.110001,57.830002,57.990002,51.355854,90800
2010-06-25,57.980000,59.599998,57.980000,59.320000,52.533691,231800
2010-06-28,59.119999,60.330002,58.509998,59.680000,52.852516,153800
2010-06-29,59.040001,59.570000,58.009998,58.180000,51.524117,160100
2010-06-30,58.009998,58.410000,57.360001,57.450001,50.877625,123600
2010-07-01,57.529999,57.529999,55.630001,56.400002,49.947754,223700
2010-07-02,56.599998,57.209999,55.889999,56.560001,50.089451,60500
2010-07-06,57.029999,57.849998,56.720001,57.169998,50.629665,133000
2010-07-07,57.389999,57.770000,56.650002,57.599998,51.010471,91100
2010-07-08,58.049999,58.900002,57.720001,58.160000,51.506409,104600
2010-07-09,58.230000,58.369999,57.529999,57.740002,51.134449,103700
2010-07-12,57.389999,57.939999,57.209999,57.430000,50.859913,55900
2010-07-13,57.750000,58.700001,57.549999,58.599998,51.896057,80700
2010-07-14,58.570000,59.000000,58.320000,58.459999,51.772083,86900
2010-07-15,58.360001,58.639999,57.549999,57.880001,51.258450,77900
2010-07-16,57.750000,58.189999,56.500000,56.560001,50.089451,59600
2010-07-19,56.520000,56.950001,56.389999,56.770000,50.275429,45000
2010-07-20,56.639999,57.419998,56.180000,57.340000,50.780220,61600
2010-07-21,57.619999,57.619999,56.080002,56.139999,49.717495,75500
2010-07-22,56.630001,57.750000,56.419998,57.080002,50.549969,47200
2010-07-23,57.080002,57.730000,56.430000,57.220001,50.673950,64700
2010-07-26,57.480000,59.099998,56.970001,58.919998,52.179462,109300
2010-07-27,59.049999,59.439999,58.549999,59.160000,52.392010,113400
2010-07-28,59.000000,59.520000,58.500000,58.619999,51.913784,98200
2010-07-29,59.180000,59.650002,57.630001,57.970001,51.338150,92100
2010-07-30,57.490002,58.709999,57.000000,58.400002,51.718945,85700
2010-08-02,59.040001,59.529999,58.490002,58.939999,52.197155,48100
2010-08-03,58.919998,61.310001,58.919998,60.910000,53.941799,125700
2010-08-04,61.110001,61.490002,60.139999,61.349998,54.331463,120900
2010-08-05,61.029999,61.740002,60.650002,61.090000,54.101212,47800
2010-08-06,60.689999,62.599998,60.639999,62.389999,55.252487,105400
2010-08-09,62.639999,63.439999,61.549999,62.599998,55.438454,99500
2010-08-10,61.919998,62.880001,61.220001,61.509998,54.473164,112000
2010-08-11,60.889999,61.130001,60.080002,60.099998,53.224472,114900
2010-08-12,59.470001,60.560001,58.529999,60.349998,53.678078,46700
2010-08-13,60.070000,60.790001,59.400002,59.730000,53.126625,90100
2010-08-16,59.610001,59.939999,59.230000,59.689999,53.091053,37600
2010-08-17,60.220001,61.430000,59.360001,61.009998,54.265114,58900
2010-08-18,60.889999,61.349998,60.509998,61.130001,54.371861,71200
2010-08-19,60.939999,61.060001,59.349998,59.689999,53.091053,80700
2010-08-20,59.639999,60.139999,59.049999,60.119999,53.473515,104800
2010-08-23,60.419998,61.110001,59.639999,59.790001,53.180000,58900
2010-08-24,59.230000,59.230000,58.169998,58.400002,51.943657,111700
2010-08-25,57.939999,58.799999,57.910000,58.590000,52.112663,72500
2010-08-26,58.849998,59.139999,58.060001,58.250000,51.810249,53200
2010-08-27,58.700001,59.639999,58.009998,59.560001,52.975426,78900
2010-08-30,59.230000,59.610001,58.720001,58.799999,52.299446,60000
2010-08-31,58.599998,58.950001,57.500000,57.730000,51.347740,153700
2010-09-01,58.470001,59.470001,58.130001,58.939999,52.423950,101300
2010-09-02,58.959999,59.389999,58.610001,59.250000,52.699699,70700
2010-09-03,59.930000,60.180000,59.669998,60.000000,53.366783,120900
2010-09-07,60.880001,60.880001,59.169998,59.349998,52.788635,53300
2010-09-08,59.279999,60.099998,59.040001,59.480000,52.904266,74600
2010-09-09,60.130001,60.459999,59.380001,60.150002,53.500195,113900
2010-09-10,60.189999,60.290001,59.619999,59.820000,53.206676,122700
2010-09-13,60.230000,60.529999,59.880001,60.270000,53.606930,135300
2010-09-14,60.340000,61.000000,60.290001,60.740002,54.024963,51300
2010-09-15,60.520000,61.660000,60.520000,61.400002,54.611996,68600
2010-09-16,61.349998,61.639999,60.880001,60.959999,54.220642,38100
2010-09-17,61.160000,61.689999,60.810001,60.889999,54.158382,126100
2010-09-20,60.919998,61.869999,60.919998,61.470001,54.674259,97600
2010-09-21,61.520000,61.830002,60.689999,60.840000,54.113914,83000
2010-09-22,60.610001,61.419998,60.610001,60.889999,54.158382,87600
2010-09-23,60.490002,60.840000,60.119999,60.169998,53.517998,51400
2010-09-24,60.610001,61.639999,60.290001,61.330002,54.549736,48000
2010-09-27,61.259998,61.450001,60.730000,60.860001,54.131699,36100
2010-09-28,60.840000,61.099998,60.590000,60.689999,53.980492,110100
2010-09-29,60.680000,61.189999,60.680000,61.150002,54.389641,109300
2010-09-30,61.540001,62.430000,61.360001,61.730000,54.905521,116400
2010-10-01,61.840000,62.150002,61.220001,61.799999,54.967777,86800
2010-10-04,61.799999,61.990002,61.360001,61.419998,54.629803,57800
2010-10-05,62.000000,62.910000,61.759998,62.770000,55.830547,69300
2010-10-06,62.799999,63.169998,62.150002,62.389999,55.492542,43100
2010-10-07,62.680000,62.680000,61.900002,62.119999,55.252411,37000
2010-10-08,62.110001,62.470001,61.790001,61.860001,55.021145,41200
2010-10-11,61.730000,62.110001,61.580002,61.750000,54.923317,26700
2010-10-12,61.529999,62.389999,61.099998,62.230000,55.350243,50200
2010-10-13,62.500000,62.500000,61.540001,61.849998,55.012241,131800
2010-10-14,61.849998,62.230000,61.459999,61.860001,55.021145,34500
2010-10-15,62.090000,62.459999,61.110001,62.180000,55.305775,58200
2010-10-18,62.029999,63.320000,61.770000,63.080002,56.106274,75200
2010-10-19,62.580002,63.080002,61.480000,61.590000,54.780994,101400
2010-10-20,61.910000,63.360001,61.740002,62.840000,55.892803,58300
2010-10-21,62.990002,63.959999,62.340000,63.930000,56.862309,101300
2010-10-22,63.990002,64.339996,63.250000,64.290001,57.182495,81300
2010-10-25,64.650002,64.720001,63.340000,64.160004,57.066872,74400
2010-10-26,63.650002,63.709999,60.500000,60.580002,53.882656,186100
2010-10-27,60.200001,61.259998,60.080002,60.950001,54.211761,157100
2010-10-28,61.450001,62.000000,61.139999,61.459999,54.665367,85100
2010-10-29,61.459999,61.840000,60.910000,60.919998,54.185074,86900
2010-11-01,61.240002,61.250000,60.900002,61.150002,54.389641,81100
2010-11-02,61.500000,61.590000,60.959999,61.310001,54.531948,123400
2010-11-03,61.320000,61.599998,60.639999,61.180000,54.416321,113800
2010-11-04,61.599998,61.639999,60.490002,60.500000,54.050037,121500
2010-11-05,60.480000,60.560001,59.740002,60.209999,53.790951,176100
2010-11-08,59.860001,60.400002,59.740002,60.299999,53.871346,133600
2010-11-09,60.279999,60.650002,60.110001,60.220001,53.799873,78500
2010-11-10,59.939999,61.110001,59.810001,60.680000,54.210850,53100
2010-11-11,60.130001,61.000000,60.000000,60.820000,54.335911,54100
2010-11-12,60.799999,60.820000,60.150002,60.549999,54.094707,67200
2010-11-15,60.820000,61.189999,60.529999,60.730000,54.255508,41100
2010-11-16,60.200001,60.900002,59.480000,59.799999,53.424660,62700
2010-11-17,59.980000,60.480000,59.529999,60.119999,53.710541,99800
2010-11-18,60.490002,60.910000,60.200001,60.520000,54.067902,62800
2010-11-19,60.419998,60.549999,59.660000,60.160000,53.746277,53800
2010-11-22,59.880001,60.369999,58.900002,59.840000,53.460392,76200
2010-11-23,59.290001,60.529999,58.599998,59.419998,53.085178,86500
2010-11-24,59.919998,60.820000,59.919998,60.650002,54.184055,82100
2010-11-26,60.259998,60.990002,60.160000,60.650002,54.184055,25500
2010-11-29,60.259998,60.660000,59.930000,60.360001,53.924953,116800
2010-11-30,59.849998,60.439999,59.389999,60.070000,53.665878,137000
2010-12-01,60.470001,61.150002,60.119999,60.990002,54.487801,118900
2010-12-02,61.049999,62.090000,60.880001,61.830002,55.238251,136300
2010-12-03,61.849998,62.770000,61.830002,62.549999,55.881481,132300
2010-12-06,62.500000,62.590000,61.509998,61.730000,55.148907,64100
2010-12-07,61.880001,62.240002,61.240002,61.509998,54.952354,93500
2010-12-08,61.660000,62.000000,61.189999,61.520000,54.961296,54400
2010-12-09,61.660000,61.990002,61.009998,61.369999,54.827282,94200
2010-12-10,61.740002,63.900002,61.560001,63.529999,56.757019,156800
2010-12-13,63.480000,63.910000,62.970001,63.310001,56.560455,109100
2010-12-14,63.509998,64.730003,63.450001,64.500000,57.623589,103200
2010-12-15,64.300003,65.879997,64.300003,65.330002,58.365105,138900
2010-12-16,65.400002,66.989998,65.029999,65.940002,58.910076,80000
2010-12-17,65.989998,66.620003,65.440002,66.040001,58.999413,199900
2010-12-20,66.410004,67.000000,65.959999,66.709999,59.597992,122300
2010-12-21,66.949997,67.260002,66.489998,67.040001,59.892799,78200
2010-12-22,67.139999,67.610001,67.010002,67.209999,60.044662,86900
2010-12-23,67.190002,67.440002,66.930000,67.150002,59.991081,33300
2010-12-27,67.050003,67.739998,67.050003,67.330002,60.151878,59500
2010-12-28,67.330002,67.910004,67.080002,67.680000,60.464581,48700
2010-12-29,67.639999,68.120003,67.400002,68.019997,60.768311,57500
2010-12-30,67.800003,67.879997,66.830002,66.889999,59.758789,71100
2010-12-31,66.720001,66.919998,65.580002,65.669998,58.668846,91300
2011-01-03,66.199997,67.279999,66.199997,66.489998,59.401436,91000
2011-01-04,66.739998,67.160004,65.529999,66.400002,59.321022,80500
2011-01-05,66.209999,67.750000,65.959999,67.300003,60.125065,105500
2011-01-06,67.190002,67.400002,66.309998,66.349998,59.276356,91400
2011-01-07,66.150002,66.680000,65.809998,66.180000,59.124477,69200
2011-01-10,66.050003,67.349998,65.760002,66.879997,59.749851,119000
2011-01-11,66.379997,67.120003,65.790001,66.470001,59.383575,88200
2011-01-12,66.500000,66.500000,65.330002,65.940002,58.910076,169300
2011-01-13,65.699997,66.339996,65.699997,65.919998,58.892193,81300
2011-01-14,65.709999,66.889999,65.459999,66.760002,59.642647,135000
2011-01-18,66.279999,67.489998,66.279999,67.489998,60.294823,272700
2011-01-19,67.500000,67.629997,67.059998,67.150002,59.991081,175500
2011-01-20,67.050003,67.459999,66.660004,67.000000,59.857063,98100
2011-01-21,67.349998,67.610001,66.970001,67.250000,60.080421,81500
2011-01-24,67.309998,68.470001,67.269997,68.110001,60.848736,61400
2011-01-25,67.930000,68.330002,66.750000,67.410004,60.223351,156200
2011-01-26,67.339996,68.500000,67.339996,68.129997,60.866577,79800
2011-01-27,67.879997,69.959999,67.879997,69.300003,61.911858,140400
2011-01-28,69.320000,70.000000,68.360001,68.599998,61.286491,126600
2011-01-31,68.910004,69.730003,68.139999,68.949997,61.599140,130700
2011-02-01,69.500000,69.800003,68.040001,69.019997,61.661709,148400
2011-02-02,69.019997,70.199997,68.779999,68.930000,61.581303,142000
2011-02-03,68.970001,69.519997,67.779999,68.349998,61.063137,118800
2011-02-04,67.860001,69.139999,67.169998,68.720001,61.393684,83000
2011-02-07,68.870003,69.830002,68.650002,69.110001,61.742107,104300
2011-02-08,68.980003,69.459999,68.320000,68.660004,61.340111,91100
2011-02-09,68.269997,68.430000,67.220001,67.809998,60.819866,141900
2011-02-10,67.820000,68.389999,67.519997,68.150002,61.124825,46700
2011-02-11,68.040001,68.699997,67.669998,68.379997,61.331104,93500
2011-02-14,68.459999,68.739998,67.919998,68.669998,61.591217,52500
2011-02-15,68.400002,68.750000,68.080002,68.510002,61.447723,73400
2011-02-16,68.830002,68.989998,68.269997,68.660004,61.582260,72800
2011-02-17,68.660004,69.199997,68.500000,68.970001,61.860298,45500
2011-02-18,68.779999,72.209999,68.779999,71.430000,64.066704,205600
2011-02-22,72.089996,72.709999,70.809998,70.860001,63.555470,128000
2011-02-23,71.129997,71.629997,69.669998,70.269997,63.026279,109500
2011-02-24,70.699997,71.180000,69.860001,69.940002,62.730289,139400
2011-02-25,70.199997,71.570000,70.000000,71.570000,64.192291,71900
2011-02-28,72.379997,73.000000,71.620003,71.690002,64.299904,75300
2011-03-01,72.110001,72.500000,70.430000,70.879997,63.573402,155500
2011-03-02,70.989998,72.010002,70.989998,71.660004,64.273010,65500
2011-03-03,72.360001,73.220001,72.110001,72.900002,65.385178,66000
2011-03-04,73.050003,73.110001,72.010002,73.099998,65.564552,94200
2011-03-07,73.529999,73.650002,71.500000,72.239998,64.793198,82200
2011-03-08,72.360001,73.959999,71.849998,73.260002,65.708069,79200
2011-03-09,73.309998,73.430000,72.360001,72.750000,65.250633,74700
2011-03-10,72.160004,72.599998,70.879997,71.500000,64.129501,80900
2011-03-11,71.610001,72.320000,70.930000,72.089996,64.658699,96500
2011-03-14,71.800003,72.080002,71.000000,71.019997,63.698978,63800
2011-03-15,70.160004,70.800003,69.440002,70.199997,62.963501,113400
2011-03-16,70.239998,70.680000,69.690002,69.769997,62.577839,88000
2011-03-17,70.629997,70.629997,70.120003,70.120003,62.891743,52400
2011-03-18,70.669998,70.989998,70.400002,70.650002,63.367130,119500
2011-03-21,71.610001,72.250000,70.680000,71.339996,63.985985,87100
2011-03-22,71.500000,71.559998,70.430000,71.139999,63.806599,264700
2011-03-23,71.209999,71.339996,70.199997,70.570000,63.295357,76500
2011-03-24,70.739998,71.570000,70.180000,71.290001,63.941162,58000
2011-03-25,71.379997,71.949997,71.190002,71.510002,64.138458,69000
2011-03-28,71.839996,71.860001,70.849998,71.110001,63.779697,99600
2011-03-29,70.980003,72.620003,70.980003,71.959999,64.542061,88300
2011-03-30,72.430000,72.430000,71.419998,71.570000,64.192291,112300
2011-03-31,71.559998,71.720001,71.209999,71.589996,64.210190,127400
2011-04-01,71.750000,72.669998,71.540001,72.650002,65.160942,121900
2011-04-04,72.989998,73.610001,72.790001,73.540001,65.959206,58600
2011-04-05,73.610001,73.889999,73.309998,73.709999,66.111687,99300
2011-04-06,74.160004,74.349998,73.830002,74.080002,66.443550,61800
2011-04-07,74.000000,74.989998,73.610001,74.449997,66.775406,111100
2011-04-08,74.730003,74.730003,73.220001,73.750000,66.147568,40600
2011-04-11,73.849998,74.419998,73.120003,73.769997,66.165482,41300
2011-04-12,73.559998,73.830002,73.120003,73.820000,66.210335,55600
2011-04-13,74.000000,74.129997,73.260002,73.699997,66.102715,85100
2011-04-14,73.510002,73.860001,72.989998,73.680000,66.084770,53200
2011-04-15,73.910004,74.750000,73.410004,74.379997,66.712585,49400
2011-04-18,74.010002,74.379997,72.169998,73.379997,65.815704,106200
2011-04-19,73.739998,73.860001,72.839996,73.620003,66.030960,63900
2011-04-20,74.050003,75.000000,74.050003,74.980003,67.250778,59800
2011-04-21,75.000000,75.629997,74.699997,75.400002,67.627464,54800
2011-04-25,75.540001,75.739998,74.839996,75.410004,67.636436,71700
2011-04-26,75.449997,77.680000,75.040001,76.709999,68.802437,115100
2011-04-27,76.830002,77.160004,76.230003,76.800003,68.883163,144000
2011-04-28,76.949997,77.379997,76.709999,76.940002,69.008743,80000
2011-04-29,77.120003,77.989998,76.680000,77.709999,69.699341,121000
2011-05-02,78.000000,78.489998,77.660004,77.669998,69.663467,80000
2011-05-03,77.669998,80.339996,77.669998,79.900002,71.663597,105000
2011-05-04,79.839996,80.199997,78.459999,78.559998,70.461731,135800
2011-05-05,77.870003,78.449997,77.260002,77.510002,69.519951,81800
2011-05-06,77.989998,79.099998,77.580002,78.180000,70.120880,71000
2011-05-09,77.900002,79.000000,77.769997,78.750000,70.632141,60000
2011-05-10,78.790001,79.870003,78.790001,79.699997,71.484200,100000
2011-05-11,79.540001,79.949997,78.849998,79.160004,71.241219,100800
2011-05-12,79.160004,80.339996,78.739998,80.180000,72.159164,132700
2011-05-13,80.209999,80.290001,79.449997,79.750000,71.772194,63000
2011-05-16,79.610001,80.000000,79.570000,79.830002,71.844200,61600
2011-05-17,80.370003,81.309998,80.190002,80.750000,72.672150,227700
2011-05-18,81.050003,81.279999,80.370003,81.050003,72.942139,151300
2011-05-19,81.320000,81.650002,80.330002,81.339996,73.203148,121000
2011-05-20,80.709999,81.750000,80.260002,81.080002,72.969139,110100
2011-05-23,80.660004,80.949997,80.010002,80.669998,72.600159,173800
2011-05-24,80.709999,81.040001,80.010002,80.379997,72.339203,89800
2011-05-25,80.050003,81.050003,79.599998,80.860001,72.771164,74400
2011-05-26,80.690002,81.459999,80.129997,81.260002,73.131134,93300
2011-05-27,81.500000,81.900002,80.790001,81.440002,73.293137,84400
2011-05-31,82.000000,82.360001,80.760002,81.500000,73.347115,1027000
2011-06-01,81.790001,82.129997,80.489998,80.769997,72.690170,221000
2011-06-02,80.730003,80.750000,79.919998,80.550003,72.492180,105100
2011-06-03,79.820000,80.470001,79.059998,79.129997,71.214218,127000
2011-06-06,79.480003,79.699997,78.680000,78.949997,71.052208,102600
2011-06-07,79.260002,79.949997,78.610001,79.570000,71.610184,79500
2011-06-08,79.250000,79.580002,78.790001,79.110001,71.196220,91600
2011-06-09,79.370003,80.010002,78.690002,79.209999,71.286217,84000
2011-06-10,79.040001,79.080002,77.540001,77.739998,69.963264,75800
2011-06-13,77.500000,78.209999,77.099998,77.620003,69.855270,90900
2011-06-14,78.250000,79.080002,77.519997,78.660004,70.791245,93800
2011-06-15,78.129997,79.320000,77.349998,77.379997,69.639282,83400
2011-06-16,77.470001,78.080002,77.000000,77.650002,69.882271,76400
2011-06-17,78.059998,78.250000,77.190002,77.360001,69.621269,126200
2011-06-20,77.089996,78.389999,77.089996,78.300003,70.467262,73300
2011-06-21,78.620003,80.010002,77.779999,79.860001,71.871170,133400
2011-06-22,79.680000,79.809998,78.949997,79.059998,71.151215,62100
2011-06-23,78.440002,79.010002,77.290001,78.860001,70.971230,77300
2011-06-24,79.129997,80.699997,78.269997,79.769997,71.790192,200100
2011-06-27,79.860001,82.169998,79.519997,81.730003,73.554131,175500
2011-06-28,81.800003,83.309998,81.580002,83.160004,74.841087,118700
2011-06-29,83.220001,83.230003,82.449997,82.800003,74.517090,64800
2011-06-30,83.320000,83.820000,83.010002,83.370003,75.030067,92000
2011-07-01,83.529999,84.059998,83.099998,84.059998,75.651016,61800
2011-07-05,83.970001,85.589996,83.970001,85.080002,76.569038,90300
2011-07-06,84.910004,85.529999,84.669998,85.129997,76.613998,175500
2011-07-07,85.519997,86.430000,84.349998,84.599998,76.137024,78700
2011-07-08,83.910004,84.489998,83.559998,84.209999,75.786049,128800
2011-07-11,83.199997,83.970001,81.820000,81.970001,73.770126,84300
2011-07-12,82.070000,82.349998,81.099998,82.029999,73.824127,122700
2011-07-13,82.589996,82.610001,81.639999,81.769997,73.590126,138200
2011-07-14,82.230003,82.690002,81.400002,81.830002,73.644119,135500
2011-07-15,81.919998,82.279999,80.750000,82.169998,73.950104,90100
2011-07-18,81.699997,82.160004,80.290001,80.690002,72.618164,76700
2011-07-19,81.010002,81.629997,80.650002,81.610001,73.446129,89700
2011-07-20,81.550003,81.839996,80.550003,81.080002,72.969139,41400
2011-07-21,81.370003,81.739998,80.959999,81.000000,72.897156,151800
2011-07-22,81.209999,81.760002,80.510002,80.720001,72.645149,54300
2011-07-25,80.000000,80.589996,79.830002,80.000000,71.997169,60700
2011-07-26,79.949997,79.989998,78.570000,78.900002,71.007210,118200
2011-07-27,78.489998,79.000000,76.830002,77.089996,69.378296,134200
2011-07-28,77.029999,78.019997,76.029999,76.150002,68.532326,201100
2011-07-29,75.839996,76.389999,74.410004,75.790001,68.208328,137300
2011-08-01,76.620003,76.629997,72.500000,72.779999,65.499451,233700
2011-08-02,73.900002,80.169998,73.900002,76.059998,68.451347,366000
2011-08-03,76.190002,76.660004,73.260002,75.839996,68.253349,163800
2011-08-04,75.199997,75.449997,72.279999,72.309998,65.076454,119900
2011-08-05,73.019997,73.820000,70.629997,72.040001,64.833466,174600
2011-08-08,70.459999,72.029999,69.209999,69.860001,62.871544,269000
2011-08-09,70.389999,73.070000,69.199997,72.930000,65.634430,210300
2011-08-10,71.360001,71.750000,68.730003,68.919998,62.256065,139100
2011-08-11,69.070000,72.099998,68.290001,71.389999,64.487236,122900
2011-08-12,72.099998,72.980003,70.570000,72.500000,65.489914,62200
2011-08-15,72.830002,73.889999,71.980003,73.750000,66.619057,51500
2011-08-16,73.250000,73.449997,72.070000,72.870003,65.824135,56700
2011-08-17,73.430000,74.110001,72.209999,72.750000,65.715736,114000
2011-08-18,70.940002,70.940002,67.430000,68.029999,61.452099,134200
2011-08-19,67.320000,70.089996,67.239998,68.750000,62.102497,120400
2011-08-22,70.190002,70.269997,68.250000,68.620003,61.985054,58200
2011-08-23,68.690002,71.849998,68.639999,71.459999,64.550484,132100
2011-08-24,71.300003,72.120003,70.320000,72.099998,65.128593,100500
2011-08-25,72.449997,72.949997,69.199997,69.690002,62.951603,91800
2011-08-26,69.239998,71.000000,68.309998,70.750000,63.909142,76100
2011-08-29,71.510002,71.970001,71.269997,71.830002,64.884689,134400
2011-08-30,71.269997,72.339996,70.709999,71.750000,64.812424,209300
2011-08-31,72.070000,73.370003,71.459999,72.470001,65.462807,156300
2011-09-01,73.000000,73.750000,72.199997,72.550003,65.535088,121400
2011-09-02,71.050003,71.809998,70.169998,70.730003,63.891056,126900
2011-09-06,68.760002,70.449997,68.690002,70.209999,63.421314,93200
2011-09-07,70.919998,72.379997,70.650002,72.300003,65.309258,80000
2011-09-08,71.800003,72.669998,71.400002,71.900002,64.947914,138300
2011-09-09,71.510002,71.510002,69.410004,69.779999,63.032887,112700
2011-09-12,68.820000,69.620003,68.129997,69.120003,62.436733,87600
2011-09-13,69.389999,71.000000,69.389999,70.639999,63.809753,87000
2011-09-14,70.889999,73.519997,70.500000,73.010002,65.950615,98800
2011-09-15,73.550003,74.239998,72.050003,72.959999,65.905434,89200
2011-09-16,73.000000,73.500000,71.900002,72.419998,65.417641,178000
2011-09-19,71.470001,71.779999,70.570000,71.169998,64.288506,49000
2011-09-20,71.190002,72.709999,70.930000,71.169998,64.288506,56100
2011-09-21,71.050003,72.050003,69.080002,69.089996,62.409634,93400
2011-09-22,67.690002,68.040001,66.339996,67.449997,60.928188,80300
2011-09-23,67.410004,69.010002,67.010002,68.680000,62.039276,85800
2011-09-26,69.230003,69.480003,67.730003,68.820000,62.165737,55600
2011-09-27,69.889999,71.250000,67.870003,70.510002,63.692337,63900
2011-09-28,70.650002,71.750000,68.139999,68.250000,61.650826,69000
2011-09-29,69.379997,69.639999,66.949997,68.959999,62.292202,80000
2011-09-30,67.879997,69.680000,67.879997,68.010002,61.434059,115800
2011-10-03,67.809998,68.750000,64.349998,65.290001,58.977062,140500
2011-10-04,64.639999,67.540001,64.010002,67.500000,60.973377,186800
